Country_Region;Date;Deaths;Confirmed;Recovered
Congo (Brazzaville);2/21/20;0;0;0
Congo (Brazzaville);2/22/20;0;0;0
Congo (Brazzaville);2/23/20;0;0;0
Congo (Brazzaville);2/24/20;0;0;0
Congo (Brazzaville);2/25/20;0;0;0
Congo (Brazzaville);2/26/20;0;0;0
Congo (Brazzaville);2/27/20;0;0;0
Congo (Brazzaville);2/28/20;0;0;0
Congo (Brazzaville);2/29/20;0;0;0
Congo (Brazzaville);2/3/2020;0;0;0
Congo (Brazzaville);2/4/2020;0;0;0
Congo (Brazzaville);2/5/2020;0;0;0
Congo (Brazzaville);2/6/2020;0;0;0
Congo (Brazzaville);2/7/2020;0;0;0
Congo (Brazzaville);2/8/2020;0;0;0
Congo (Brazzaville);2/9/2020;0;0;0
Congo (Brazzaville);3/1/2020;0;0;0
Congo (Brazzaville);3/10/2020;0;0;0
Congo (Brazzaville);3/11/2020;0;0;0
Congo (Brazzaville);3/12/2020;0;0;0
Congo (Brazzaville);3/13/20;0;0;0
Congo (Brazzaville);3/14/20;0;0;0
Congo (Brazzaville);3/15/20;0;1;0
Congo (Brazzaville);3/16/20;0;1;0
Congo (Brazzaville);3/17/20;0;1;0
Congo (Brazzaville);3/18/20;0;1;0
Congo (Brazzaville);3/19/20;0;3;0
Congo (Brazzaville);3/2/2020;0;0;0
Congo (Brazzaville);3/20/20;0;3;0
Congo (Brazzaville);3/3/2020;0;0;0
Congo (Brazzaville);3/4/2020;0;0;0
Congo (Brazzaville);3/5/2020;0;0;0
Congo (Brazzaville);3/6/2020;0;0;0
Congo (Brazzaville);3/7/2020;0;0;0
Congo (Brazzaville);3/8/2020;0;0;0
Congo (Brazzaville);3/9/2020;0;0;0
Congo (Kinshasa);1/22/20;0;0;0
Congo (Kinshasa);1/23/20;0;0;0
Congo (Kinshasa);1/24/20;0;0;0
Congo (Kinshasa);1/25/20;0;0;0
Congo (Kinshasa);1/26/20;0;0;0
Congo (Kinshasa);1/27/20;0;0;0
Congo (Kinshasa);1/28/20;0;0;0
Congo (Kinshasa);1/29/20;0;0;0
Congo (Kinshasa);1/30/20;0;0;0
Congo (Kinshasa);1/31/20;0;0;0
Congo (Kinshasa);2/1/2020;0;0;0
Congo (Kinshasa);2/10/2020;0;0;0
Congo (Kinshasa);2/11/2020;0;0;0
Congo (Kinshasa);2/12/2020;0;0;0
Congo (Kinshasa);2/13/20;0;0;0
Congo (Kinshasa);2/14/20;0;0;0
Congo (Kinshasa);2/15/20;0;0;0
Congo (Kinshasa);2/16/20;0;0;0
Congo (Kinshasa);2/17/20;0;0;0
Congo (Kinshasa);2/18/20;0;0;0
Congo (Kinshasa);2/19/20;0;0;0
Congo (Kinshasa);2/2/2020;0;0;0
Congo (Kinshasa);2/20/20;0;0;0
Congo (Kinshasa);2/21/20;0;0;0
Congo (Kinshasa);2/22/20;0;0;0
Congo (Kinshasa);2/23/20;0;0;0
Congo (Kinshasa);2/24/20;0;0;0
Congo (Kinshasa);2/25/20;0;0;0
Congo (Kinshasa);2/26/20;0;0;0
Congo (Kinshasa);2/27/20;0;0;0
Congo (Kinshasa);2/28/20;0;0;0
Congo (Kinshasa);2/29/20;0;0;0
Congo (Kinshasa);2/3/2020;0;0;0
Congo (Kinshasa);2/4/2020;0;0;0
Congo (Kinshasa);2/5/2020;0;0;0
Congo (Kinshasa);2/6/2020;0;0;0
Congo (Kinshasa);2/7/2020;0;0;0
Congo (Kinshasa);2/8/2020;0;0;0
Congo (Kinshasa);2/9/2020;0;0;0
Congo (Kinshasa);3/1/2020;0;0;0
Congo (Kinshasa);3/10/2020;0;0;0
Congo (Kinshasa);3/11/2020;0;1;0
Congo (Kinshasa);3/12/2020;0;1;0
Congo (Kinshasa);3/13/20;0;2;0
Congo (Kinshasa);3/14/20;0;2;0
Congo (Kinshasa);3/15/20;0;2;0
Congo (Kinshasa);3/16/20;0;2;0
Congo (Kinshasa);3/17/20;0;3;0
Congo (Kinshasa);3/18/20;0;4;0
Congo (Kinshasa);3/19/20;0;14;0
Congo (Kinshasa);3/2/2020;0;0;0
Congo (Kinshasa);3/20/20;0;18;0
Congo (Kinshasa);3/3/2020;0;0;0
Congo (Kinshasa);3/4/2020;0;0;0
Congo (Kinshasa);3/5/2020;0;0;0
Congo (Kinshasa);3/6/2020;0;0;0
Congo (Kinshasa);3/7/2020;0;0;0
Congo (Kinshasa);3/8/2020;0;0;0
Congo (Kinshasa);3/9/2020;0;0;0
Costa Rica;1/22/20;0;0;0
Costa Rica;1/23/20;0;0;0
Costa Rica;1/24/20;0;0;0
Costa Rica;1/25/20;0;0;0
Costa Rica;1/26/20;0;0;0
Costa Rica;1/27/20;0;0;0
Costa Rica;1/28/20;0;0;0
Costa Rica;1/29/20;0;0;0
Costa Rica;1/30/20;0;0;0
Costa Rica;1/31/20;0;0;0
Costa Rica;2/1/2020;0;0;0
Costa Rica;2/10/2020;0;0;0
Costa Rica;2/11/2020;0;0;0
Costa Rica;2/12/2020;0;0;0
Costa Rica;2/13/20;0;0;0
Costa Rica;2/14/20;0;0;0
Costa Rica;2/15/20;0;0;0
Costa Rica;2/16/20;0;0;0
Costa Rica;2/17/20;0;0;0
Costa Rica;2/18/20;0;0;0
Costa Rica;2/19/20;0;0;0
Costa Rica;2/2/2020;0;0;0
Costa Rica;2/20/20;0;0;0
Costa Rica;2/21/20;0;0;0
Costa Rica;2/22/20;0;0;0
Costa Rica;2/23/20;0;0;0
Costa Rica;2/24/20;0;0;0
Costa Rica;2/25/20;0;0;0
Costa Rica;2/26/20;0;0;0
Costa Rica;2/27/20;0;0;0
Costa Rica;2/28/20;0;0;0
Costa Rica;2/29/20;0;0;0
Costa Rica;2/3/2020;0;0;0
Costa Rica;2/4/2020;0;0;0
Costa Rica;2/5/2020;0;0;0
Costa Rica;2/6/2020;0;0;0
Costa Rica;2/7/2020;0;0;0
Costa Rica;2/8/2020;0;0;0
Costa Rica;2/9/2020;0;0;0
Costa Rica;3/1/2020;0;0;0
Costa Rica;3/10/2020;0;9;0
Costa Rica;3/11/2020;0;13;0
Costa Rica;3/12/2020;0;22;0
Costa Rica;3/13/20;0;23;0
Costa Rica;3/14/20;0;26;0
Costa Rica;3/15/20;0;27;0
Costa Rica;3/16/20;0;35;0
Costa Rica;3/17/20;0;41;0
Costa Rica;3/18/20;0;50;0
Costa Rica;3/19/20;1;69;0
Costa Rica;3/2/2020;0;0;0
Costa Rica;3/20/20;1;89;0
Costa Rica;3/3/2020;0;0;0
Costa Rica;3/4/2020;0;0;0
Costa Rica;3/5/2020;0;0;0
Costa Rica;3/6/2020;0;1;0
Costa Rica;3/7/2020;0;1;0
Costa Rica;3/8/2020;0;5;0
Costa Rica;3/9/2020;0;9;0
Cote d'Ivoire;1/22/20;0;0;0
Cote d'Ivoire;1/23/20;0;0;0
Cote d'Ivoire;1/24/20;0;0;0
Cote d'Ivoire;1/25/20;0;0;0
Cote d'Ivoire;1/26/20;0;0;0
Cote d'Ivoire;1/27/20;0;0;0
Cote d'Ivoire;1/28/20;0;0;0
Cote d'Ivoire;1/29/20;0;0;0
Cote d'Ivoire;1/30/20;0;0;0
Cote d'Ivoire;1/31/20;0;0;0
Cote d'Ivoire;2/1/2020;0;0;0
Cote d'Ivoire;2/10/2020;0;0;0
Cote d'Ivoire;2/11/2020;0;0;0
Cote d'Ivoire;2/12/2020;0;0;0
Cote d'Ivoire;2/13/20;0;0;0
Cote d'Ivoire;2/14/20;0;0;0
Cote d'Ivoire;2/15/20;0;0;0
Cote d'Ivoire;2/16/20;0;0;0
Cote d'Ivoire;2/17/20;0;0;0
Cote d'Ivoire;2/18/20;0;0;0
Cote d'Ivoire;2/19/20;0;0;0
Cote d'Ivoire;2/2/2020;0;0;0
Cote d'Ivoire;2/20/20;0;0;0
Cote d'Ivoire;2/21/20;0;0;0
Cote d'Ivoire;2/22/20;0;0;0
Cote d'Ivoire;2/23/20;0;0;0
Cote d'Ivoire;2/24/20;0;0;0
Cote d'Ivoire;2/25/20;0;0;0
Cote d'Ivoire;2/26/20;0;0;0
Cote d'Ivoire;2/27/20;0;0;0
Cote d'Ivoire;2/28/20;0;0;0
Cote d'Ivoire;2/29/20;0;0;0
Cote d'Ivoire;2/3/2020;0;0;0
Cote d'Ivoire;2/4/2020;0;0;0
Cote d'Ivoire;2/5/2020;0;0;0
Cote d'Ivoire;2/6/2020;0;0;0
Cote d'Ivoire;2/7/2020;0;0;0
Cote d'Ivoire;2/8/2020;0;0;0
Cote d'Ivoire;2/9/2020;0;0;0
Cote d'Ivoire;3/1/2020;0;0;0
Cote d'Ivoire;3/10/2020;0;0;0
Cote d'Ivoire;3/11/2020;0;1;0
Cote d'Ivoire;3/12/2020;0;1;0
Cote d'Ivoire;3/13/20;0;1;0
Cote d'Ivoire;3/14/20;0;1;0
Cote d'Ivoire;3/15/20;0;1;0
Cote d'Ivoire;3/16/20;0;1;0
Cote d'Ivoire;3/17/20;0;5;1
Cote d'Ivoire;3/18/20;0;6;1
Cote d'Ivoire;3/19/20;0;9;1
Cote d'Ivoire;3/2/2020;0;0;0
Cote d'Ivoire;3/20/20;0;9;1
Cote d'Ivoire;3/3/2020;0;0;0
Cote d'Ivoire;3/4/2020;0;0;0
Cote d'Ivoire;3/5/2020;0;0;0
Cote d'Ivoire;3/6/2020;0;0;0
Cote d'Ivoire;3/7/2020;0;0;0
Cote d'Ivoire;3/8/2020;0;0;0
Cote d'Ivoire;3/9/2020;0;0;0
Croatia;1/22/20;0;0;0
Croatia;1/23/20;0;0;0
Croatia;1/24/20;0;0;0
Croatia;1/25/20;0;0;0
Croatia;1/26/20;0;0;0
Croatia;1/27/20;0;0;0
Croatia;1/28/20;0;0;0
Croatia;1/29/20;0;0;0
Croatia;1/30/20;0;0;0
Croatia;1/31/20;0;0;0
Croatia;2/1/2020;0;0;0
Croatia;2/10/2020;0;0;0
Croatia;2/11/2020;0;0;0
Croatia;2/12/2020;0;0;0
Croatia;2/13/20;0;0;0
Croatia;2/14/20;0;0;0
Croatia;2/15/20;0;0;0
Croatia;2/16/20;0;0;0
Croatia;2/17/20;0;0;0
Croatia;2/18/20;0;0;0
Croatia;2/19/20;0;0;0
Croatia;2/2/2020;0;0;0
Croatia;2/20/20;0;0;0
Croatia;2/21/20;0;0;0
Croatia;2/22/20;0;0;0
Croatia;2/23/20;0;0;0
Croatia;2/24/20;0;0;0
Croatia;2/25/20;0;1;0
Croatia;2/26/20;0;3;0
Croatia;2/27/20;0;3;0
Croatia;2/28/20;0;5;0
Croatia;2/29/20;0;6;0
Croatia;2/3/2020;0;0;0
Croatia;2/4/2020;0;0;0
Croatia;2/5/2020;0;0;0
Croatia;2/6/2020;0;0;0
Croatia;2/7/2020;0;0;0
Croatia;2/8/2020;0;0;0
Croatia;2/9/2020;0;0;0
Croatia;3/1/2020;0;7;0
Croatia;3/10/2020;0;14;0
Croatia;3/11/2020;0;19;0
Croatia;3/12/2020;0;19;0
Croatia;3/13/20;0;32;1
Croatia;3/14/20;0;38;1
Croatia;3/15/20;0;49;1
Croatia;3/16/20;0;57;2
Croatia;3/17/20;0;65;4
Croatia;3/18/20;0;81;4
Croatia;3/19/20;1;105;5
Croatia;3/2/2020;0;7;0
Croatia;3/20/20;1;128;5
Croatia;3/3/2020;0;9;0
Croatia;3/4/2020;0;10;0
Croatia;3/5/2020;0;10;0
Croatia;3/6/2020;0;11;0
Croatia;3/7/2020;0;12;0
Croatia;3/8/2020;0;12;0
Croatia;3/9/2020;0;12;0
Cruise Ship;1/22/20;0;0;0
Cruise Ship;1/23/20;0;0;0
Cruise Ship;1/24/20;0;0;0
Cruise Ship;1/25/20;0;0;0
Cruise Ship;1/26/20;0;0;0
Cruise Ship;1/27/20;0;0;0
Cruise Ship;1/28/20;0;0;0
Cruise Ship;1/29/20;0;0;0
Cruise Ship;1/30/20;0;0;0
Cruise Ship;1/31/20;0;0;0
Cruise Ship;2/1/2020;0;0;0
Cruise Ship;2/10/2020;0;135;0
Cruise Ship;2/11/2020;0;135;0
Cruise Ship;2/12/2020;0;175;0
Cruise Ship;2/13/20;0;175;0
Cruise Ship;2/14/20;0;218;0
Cruise Ship;2/15/20;0;285;0
Cruise Ship;2/16/20;0;355;0
Cruise Ship;2/17/20;0;454;0
Cruise Ship;2/18/20;0;542;0
Cruise Ship;2/19/20;0;621;1
Cruise Ship;2/2/2020;0;0;0
Cruise Ship;2/20/20;2;634;1
Cruise Ship;2/21/20;2;634;1
Cruise Ship;2/22/20;2;634;1
Cruise Ship;2/23/20;3;691;0
Cruise Ship;2/24/20;3;691;0
Cruise Ship;2/25/20;3;691;0
Cruise Ship;2/26/20;4;705;10
Cruise Ship;2/27/20;4;705;10
Cruise Ship;2/28/20;6;705;10
Cruise Ship;2/29/20;6;705;10
Cruise Ship;2/3/2020;0;0;0
Cruise Ship;2/4/2020;0;0;0
Cruise Ship;2/5/2020;0;0;0
Cruise Ship;2/6/2020;0;0;0
Cruise Ship;2/7/2020;0;61;0
Cruise Ship;2/8/2020;0;61;0
Cruise Ship;2/9/2020;0;64;0
Cruise Ship;3/1/2020;6;705;10
Cruise Ship;3/10/2020;6;696;40
Cruise Ship;3/11/2020;7;696;325
Cruise Ship;3/12/2020;7;696;325
Cruise Ship;3/13/20;7;696;325
Cruise Ship;3/14/20;7;696;325
Cruise Ship;3/15/20;7;696;325
Cruise Ship;3/16/20;7;696;325
Cruise Ship;3/17/20;7;696;325
Cruise Ship;3/18/20;7;712;325
Cruise Ship;3/19/20;7;712;325
Cruise Ship;3/2/2020;6;705;10
Cruise Ship;3/20/20;7;712;325
Cruise Ship;3/3/2020;6;706;10
Cruise Ship;3/4/2020;6;706;10
Cruise Ship;3/5/2020;6;706;10
Cruise Ship;3/6/2020;6;696;40
Cruise Ship;3/7/2020;6;696;40
Cruise Ship;3/8/2020;6;696;40
Cruise Ship;3/9/2020;6;696;40
Cuba;1/22/20;0;0;0
Cuba;1/23/20;0;0;0
Cuba;1/24/20;0;0;0
Cuba;1/25/20;0;0;0
Cuba;1/26/20;0;0;0
Cuba;1/27/20;0;0;0
Cuba;1/28/20;0;0;0
Cuba;1/29/20;0;0;0
Cuba;1/30/20;0;0;0
Cuba;1/31/20;0;0;0
Cuba;2/1/2020;0;0;0
Cuba;2/10/2020;0;0;0
Cuba;2/11/2020;0;0;0
Cuba;2/12/2020;0;0;0
Cuba;2/13/20;0;0;0
Cuba;2/14/20;0;0;0
Cuba;2/15/20;0;0;0
Cuba;2/16/20;0;0;0
Cuba;2/17/20;0;0;0
Cuba;2/18/20;0;0;0
Cuba;2/19/20;0;0;0
Cuba;2/2/2020;0;0;0
Cuba;2/20/20;0;0;0
Cuba;2/21/20;0;0;0
Cuba;2/22/20;0;0;0
Cuba;2/23/20;0;0;0
Cuba;2/24/20;0;0;0
Cuba;2/25/20;0;0;0
Cuba;2/26/20;0;0;0
Cuba;2/27/20;0;0;0
Cuba;2/28/20;0;0;0
Cuba;2/29/20;0;0;0
Cuba;2/3/2020;0;0;0
Cuba;2/4/2020;0;0;0
Cuba;2/5/2020;0;0;0
Cuba;2/6/2020;0;0;0
Cuba;2/7/2020;0;0;0
Cuba;2/8/2020;0;0;0
Cuba;2/9/2020;0;0;0
Cuba;3/1/2020;0;0;0
Cuba;3/10/2020;0;0;0
Cuba;3/11/2020;0;0;0
Cuba;3/12/2020;0;3;0
Cuba;3/13/20;0;4;0
Cuba;3/14/20;0;4;0
Cuba;3/15/20;0;4;0
Cuba;3/16/20;0;4;0
Cuba;3/17/20;0;5;0
Cuba;3/18/20;1;7;0
Cuba;3/19/20;1;11;0
Cuba;3/2/2020;0;0;0
Cuba;3/20/20;1;16;0
Cuba;3/3/2020;0;0;0
Cuba;3/4/2020;0;0;0
Cuba;3/5/2020;0;0;0
Cuba;3/6/2020;0;0;0
Cuba;3/7/2020;0;0;0
Cuba;3/8/2020;0;0;0
Cuba;3/9/2020;0;0;0
Cyprus;1/22/20;0;0;0
Cyprus;1/23/20;0;0;0
Cyprus;1/24/20;0;0;0
Cyprus;1/25/20;0;0;0
Cyprus;1/26/20;0;0;0
Cyprus;1/27/20;0;0;0
Cyprus;1/28/20;0;0;0
Cyprus;1/29/20;0;0;0
Cyprus;1/30/20;0;0;0
Cyprus;1/31/20;0;0;0
Cyprus;2/1/2020;0;0;0
Cyprus;2/10/2020;0;0;0
Cyprus;2/11/2020;0;0;0
Cyprus;2/12/2020;0;0;0
Cyprus;2/13/20;0;0;0
Cyprus;2/14/20;0;0;0
Cyprus;2/15/20;0;0;0
Cyprus;2/16/20;0;0;0
Cyprus;2/17/20;0;0;0
Cyprus;2/18/20;0;0;0
Cyprus;2/19/20;0;0;0
Cyprus;2/2/2020;0;0;0
Cyprus;2/20/20;0;0;0
Cyprus;2/21/20;0;0;0
Cyprus;2/22/20;0;0;0
Cyprus;2/23/20;0;0;0
Cyprus;2/24/20;0;0;0
Cyprus;2/25/20;0;0;0
Cyprus;2/26/20;0;0;0
Cyprus;2/27/20;0;0;0
Cyprus;2/28/20;0;0;0
Cyprus;2/29/20;0;0;0
Cyprus;2/3/2020;0;0;0
Cyprus;2/4/2020;0;0;0
Cyprus;2/5/2020;0;0;0
Cyprus;2/6/2020;0;0;0
Cyprus;2/7/2020;0;0;0
Cyprus;2/8/2020;0;0;0
Cyprus;2/9/2020;0;0;0
Cyprus;3/1/2020;0;0;0
Cyprus;3/10/2020;0;3;0
Cyprus;3/11/2020;0;6;0
Cyprus;3/12/2020;0;6;0
Cyprus;3/13/20;0;14;0
Cyprus;3/14/20;0;26;0
Cyprus;3/15/20;0;26;0
Cyprus;3/16/20;0;33;0
Cyprus;3/17/20;0;46;0
Cyprus;3/18/20;0;49;0
Cyprus;3/19/20;0;67;0
Cyprus;3/2/2020;0;0;0
Cyprus;3/20/20;0;67;0
Cyprus;3/3/2020;0;0;0
Cyprus;3/4/2020;0;0;0
Cyprus;3/5/2020;0;0;0
Cyprus;3/6/2020;0;0;0
Cyprus;3/7/2020;0;0;0
Cyprus;3/8/2020;0;0;0
Cyprus;3/9/2020;0;2;0
Czechia;1/22/20;0;0;0
Czechia;1/23/20;0;0;0
Czechia;1/24/20;0;0;0
Czechia;1/25/20;0;0;0
Czechia;1/26/20;0;0;0
Czechia;1/27/20;0;0;0
Czechia;1/28/20;0;0;0
Czechia;1/29/20;0;0;0
Czechia;1/30/20;0;0;0
Czechia;1/31/20;0;0;0
Czechia;2/1/2020;0;0;0
Czechia;2/10/2020;0;0;0
Czechia;2/11/2020;0;0;0
Czechia;2/12/2020;0;0;0
Czechia;2/13/20;0;0;0
Czechia;2/14/20;0;0;0
Czechia;2/15/20;0;0;0
Czechia;2/16/20;0;0;0
Czechia;2/17/20;0;0;0
Czechia;2/18/20;0;0;0
Czechia;2/19/20;0;0;0
Czechia;2/2/2020;0;0;0
Czechia;2/20/20;0;0;0
Czechia;2/21/20;0;0;0
Czechia;2/22/20;0;0;0
Czechia;2/23/20;0;0;0
Czechia;2/24/20;0;0;0
Czechia;2/25/20;0;0;0
Czechia;2/26/20;0;0;0
Czechia;2/27/20;0;0;0
Czechia;2/28/20;0;0;0
Czechia;2/29/20;0;0;0
Czechia;2/3/2020;0;0;0
Czechia;2/4/2020;0;0;0
Czechia;2/5/2020;0;0;0
Czechia;2/6/2020;0;0;0
Czechia;2/7/2020;0;0;0
Czechia;2/8/2020;0;0;0
Czechia;2/9/2020;0;0;0
Czechia;3/1/2020;0;3;0
Czechia;3/10/2020;0;41;0
Czechia;3/11/2020;0;91;0
Czechia;3/12/2020;0;94;0
Czechia;3/13/20;0;141;0
Czechia;3/14/20;0;189;0
Czechia;3/15/20;0;253;0
Czechia;3/16/20;0;298;3
Czechia;3/17/20;0;396;3
Czechia;3/18/20;0;464;3
Czechia;3/19/20;0;694;3
Czechia;3/2/2020;0;3;0
Czechia;3/20/20;0;833;4
Czechia;3/3/2020;0;5;0
Czechia;3/4/2020;0;8;0
Czechia;3/5/2020;0;12;0
Czechia;3/6/2020;0;18;0
Czechia;3/7/2020;0;19;0
Czechia;3/8/2020;0;31;0
Czechia;3/9/2020;0;31;0
Denmark;1/22/20;0;0;0
Denmark;1/23/20;0;0;0
Denmark;1/24/20;0;0;0
Denmark;1/25/20;0;0;0
Denmark;1/26/20;0;0;0
Denmark;1/27/20;0;0;0
Denmark;1/28/20;0;0;0
Denmark;1/29/20;0;0;0
Denmark;1/30/20;0;0;0
Denmark;1/31/20;0;0;0
Denmark;2/1/2020;0;0;0
Denmark;2/10/2020;0;0;0
Denmark;2/11/2020;0;0;0
Denmark;2/12/2020;0;0;0
Denmark;2/13/20;0;0;0
Denmark;2/14/20;0;0;0
Denmark;2/15/20;0;0;0
Denmark;2/16/20;0;0;0
Denmark;2/17/20;0;0;0
Denmark;2/18/20;0;0;0
Denmark;2/19/20;0;0;0
Denmark;2/2/2020;0;0;0
Denmark;2/20/20;0;0;0
Denmark;2/21/20;0;0;0
Denmark;2/22/20;0;0;0
Denmark;2/23/20;0;0;0
Denmark;2/24/20;0;0;0
Denmark;2/25/20;0;0;0
Denmark;2/26/20;0;0;0
Denmark;2/27/20;0;1;0
Denmark;2/28/20;0;1;0
Denmark;2/29/20;0;3;0
Denmark;2/3/2020;0;0;0
Denmark;2/4/2020;0;0;0
Denmark;2/5/2020;0;0;0
Denmark;2/6/2020;0;0;0
Denmark;2/7/2020;0;0;0
Denmark;2/8/2020;0;0;0
Denmark;2/9/2020;0;0;0
Denmark;3/1/2020;0;4;0
Denmark;3/10/2020;0;264;1
Denmark;3/11/2020;0;444;1
Denmark;3/12/2020;0;617;1
Denmark;3/13/20;0;804;1
Denmark;3/14/20;1;836;1
Denmark;3/15/20;2;875;1
Denmark;3/16/20;3;933;1
Denmark;3/17/20;4;1025;1
Denmark;3/18/20;4;1116;1
Denmark;3/19/20;6;1225;1
Denmark;3/2/2020;0;4;0
Denmark;3/20/20;9;1337;1
Denmark;3/3/2020;0;6;0
Denmark;3/4/2020;0;11;0
Denmark;3/5/2020;0;11;0
Denmark;3/6/2020;0;24;1
Denmark;3/7/2020;0;24;1
Denmark;3/8/2020;0;37;1
Denmark;3/9/2020;0;92;1
Djibouti;1/22/20;0;0;0
Djibouti;1/23/20;0;0;0
Djibouti;1/24/20;0;0;0
Djibouti;1/25/20;0;0;0
Djibouti;1/26/20;0;0;0
Djibouti;1/27/20;0;0;0
Djibouti;1/28/20;0;0;0
Djibouti;1/29/20;0;0;0
Djibouti;1/30/20;0;0;0
Djibouti;1/31/20;0;0;0
Djibouti;2/1/2020;0;0;0
Djibouti;2/10/2020;0;0;0
Djibouti;2/11/2020;0;0;0
Djibouti;2/12/2020;0;0;0
Djibouti;2/13/20;0;0;0
Djibouti;2/14/20;0;0;0
Djibouti;2/15/20;0;0;0
Djibouti;2/16/20;0;0;0
Djibouti;2/17/20;0;0;0
Djibouti;2/18/20;0;0;0
Djibouti;2/19/20;0;0;0
Djibouti;2/2/2020;0;0;0
Djibouti;2/20/20;0;0;0
Djibouti;2/21/20;0;0;0
Djibouti;2/22/20;0;0;0
Djibouti;2/23/20;0;0;0
Djibouti;2/24/20;0;0;0
Djibouti;2/25/20;0;0;0
Djibouti;2/26/20;0;0;0
Djibouti;2/27/20;0;0;0
Djibouti;2/28/20;0;0;0
Djibouti;2/29/20;0;0;0
Djibouti;2/3/2020;0;0;0
Djibouti;2/4/2020;0;0;0
Djibouti;2/5/2020;0;0;0
Djibouti;2/6/2020;0;0;0
Djibouti;2/7/2020;0;0;0
Djibouti;2/8/2020;0;0;0
Djibouti;2/9/2020;0;0;0
Djibouti;3/1/2020;0;0;0
Djibouti;3/10/2020;0;0;0
Djibouti;3/11/2020;0;0;0
Djibouti;3/12/2020;0;0;0
Djibouti;3/13/20;0;0;0
Djibouti;3/14/20;0;0;0
Djibouti;3/15/20;0;0;0
Djibouti;3/16/20;0;0;0
Djibouti;3/17/20;0;0;0
Djibouti;3/18/20;0;1;0
Djibouti;3/19/20;0;1;0
Djibouti;3/2/2020;0;0;0
Djibouti;3/20/20;0;1;0
Djibouti;3/3/2020;0;0;0
Djibouti;3/4/2020;0;0;0
Djibouti;3/5/2020;0;0;0
Djibouti;3/6/2020;0;0;0
Djibouti;3/7/2020;0;0;0
Djibouti;3/8/2020;0;0;0
Djibouti;3/9/2020;0;0;0
Dominican Republic;1/22/20;0;0;0
Dominican Republic;1/23/20;0;0;0
Dominican Republic;1/24/20;0;0;0
Dominican Republic;1/25/20;0;0;0
Dominican Republic;1/26/20;0;0;0
Dominican Republic;1/27/20;0;0;0
Dominican Republic;1/28/20;0;0;0
Dominican Republic;1/29/20;0;0;0
Dominican Republic;1/30/20;0;0;0
Dominican Republic;1/31/20;0;0;0
Dominican Republic;2/1/2020;0;0;0
Dominican Republic;2/10/2020;0;0;0
Dominican Republic;2/11/2020;0;0;0
Dominican Republic;2/12/2020;0;0;0
Dominican Republic;2/13/20;0;0;0
Dominican Republic;2/14/20;0;0;0
Dominican Republic;2/15/20;0;0;0
Dominican Republic;2/16/20;0;0;0
Dominican Republic;2/17/20;0;0;0
Dominican Republic;2/18/20;0;0;0
Dominican Republic;2/19/20;0;0;0
Dominican Republic;2/2/2020;0;0;0
Dominican Republic;2/20/20;0;0;0
Dominican Republic;2/21/20;0;0;0
Dominican Republic;2/22/20;0;0;0
Dominican Republic;2/23/20;0;0;0
Dominican Republic;2/24/20;0;0;0
Dominican Republic;2/25/20;0;0;0
Dominican Republic;2/26/20;0;0;0
Dominican Republic;2/27/20;0;0;0
Dominican Republic;2/28/20;0;0;0
Dominican Republic;2/29/20;0;0;0
Dominican Republic;2/3/2020;0;0;0
Dominican Republic;2/4/2020;0;0;0
Dominican Republic;2/5/2020;0;0;0
Dominican Republic;2/6/2020;0;0;0
Dominican Republic;2/7/2020;0;0;0
Dominican Republic;2/8/2020;0;0;0
Dominican Republic;2/9/2020;0;0;0
Dominican Republic;3/1/2020;0;1;0
Dominican Republic;3/10/2020;0;5;0
Dominican Republic;3/11/2020;0;5;0
Dominican Republic;3/12/2020;0;5;0
Dominican Republic;3/13/20;0;5;0
Dominican Republic;3/14/20;0;11;0
Dominican Republic;3/15/20;0;11;0
Dominican Republic;3/16/20;0;11;0
Dominican Republic;3/17/20;1;21;0
Dominican Republic;3/18/20;1;21;0
Dominican Republic;3/19/20;2;34;0
Dominican Republic;3/2/2020;0;1;0
Dominican Republic;3/20/20;2;72;0
Dominican Republic;3/3/2020;0;1;0
Dominican Republic;3/4/2020;0;1;0
Dominican Republic;3/5/2020;0;1;0
Dominican Republic;3/6/2020;0;2;0
Dominican Republic;3/7/2020;0;2;0
Dominican Republic;3/8/2020;0;5;0
Dominican Republic;3/9/2020;0;5;0
Ecuador;1/22/20;0;0;0
Ecuador;1/23/20;0;0;0
Ecuador;1/24/20;0;0;0
Ecuador;1/25/20;0;0;0
Ecuador;1/26/20;0;0;0
Ecuador;1/27/20;0;0;0
Ecuador;1/28/20;0;0;0
Ecuador;1/29/20;0;0;0
Ecuador;1/30/20;0;0;0
Ecuador;1/31/20;0;0;0
Ecuador;2/1/2020;0;0;0
Ecuador;2/10/2020;0;0;0
Ecuador;2/11/2020;0;0;0
Ecuador;2/12/2020;0;0;0
Ecuador;2/13/20;0;0;0
Ecuador;2/14/20;0;0;0
Ecuador;2/15/20;0;0;0
Ecuador;2/16/20;0;0;0
Ecuador;2/17/20;0;0;0
Ecuador;2/18/20;0;0;0
Ecuador;2/19/20;0;0;0
Ecuador;2/2/2020;0;0;0
Ecuador;2/20/20;0;0;0
Ecuador;2/21/20;0;0;0
Ecuador;2/22/20;0;0;0
Ecuador;2/23/20;0;0;0
Ecuador;2/24/20;0;0;0
Ecuador;2/25/20;0;0;0
Ecuador;2/26/20;0;0;0
